


      Monthly sea levels for MARSHALL ISLANDS
      ---------------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
       10 2015     0     7440     -0.069      1.915      0.936     0.459
       11 2015     0     7200      0.026      1.995      0.918     0.434
       12 2015     0     7440      0.082      1.907      0.926     0.431
        1 2016     0     7440      0.109      1.996      0.977     0.428
        2 2016     0     6960      0.073      2.138      1.097     0.466
        3 2016     0     7440      0.109      2.265      1.196     0.456
        4 2016     0     7200      0.170      2.177      1.147     0.445
        5 2016     0     7440      0.141      2.114      1.110     0.427
        6 2016     0     7200      0.307      2.161      1.172     0.428
        7 2016     0     7440      0.290      2.135      1.150     0.429
        8 2016     0     7440      0.296      2.152      1.168     0.436
        9 2016     0     7200      0.282      2.309      1.273     0.460
       10 2016     0     7440      0.284      2.366      1.309     0.469
       11 2016     0     7200      0.150      2.255      1.158     0.450
       12 2016     0     7440      0.187      2.232      1.119     0.442
        1 2017     0     7440      0.183      2.147      1.113     0.443
        2 2017     0     6720      0.208      2.189      1.123     0.452
        3 2017     0     7440      0.190      2.245      1.155     0.480
        4 2017     0     7200      0.178      2.194      1.162     0.466
        5 2017     0     7440      0.152      2.162      1.109     0.432
        6 2017     0     7200      0.145      2.057      1.060     0.415
        7 2017     0     7440      0.206      2.103      1.070     0.409
        8 2017     0     7440      0.197      2.071      1.084     0.422
        9 2017     0     7200      0.205      2.165      1.184     0.449
       10 2017     0     7440      0.253      2.196      1.269     0.451
       11 2017     0     7200      0.273      2.291      1.194     0.448
       12 2017     0     7440      0.273      2.271      1.225     0.439
        1 2018     0     7440      0.260      2.284      1.239     0.439
        2 2018     0     6720      0.276      2.283      1.202     0.436
        3 2018     0     7440      0.147      2.196      1.182     0.473
        4 2018     0     7200      0.256      2.143      1.170     0.454
        5 2018     0     7440      0.210      2.046      1.097     0.436
        6 2018     0     7200      0.086      2.097      1.016     0.434
        7 2018     0     7440      0.086      2.082      1.032     0.431
        8 2018     0     7440      0.085      2.128      1.058     0.439
        9 2018     0     7200      0.126      2.228      1.154     0.470
       10 2018     0     7440      0.209      2.155      1.197     0.451
       11 2018     0     7200      0.223      2.146      1.120     0.446
       12 2018     0     7440      0.158      2.146      1.086     0.433
        1 2019     0     7440      0.246      2.239      1.146     0.435
        2 2019     0     6720      0.052      2.251      1.135     0.460
        3 2019     0     7440      0.152      2.210      1.133     0.442
        4 2019     0     7200      0.158      2.089      1.120     0.444
        5 2019     0     7440      0.299      2.107      1.181     0.425
        6 2019     0     7200      0.356      2.061      1.145     0.402
        7 2019     0     7440      0.228      2.118      1.121     0.404
        8 2019     0     7440      0.146      2.267      1.129     0.455
        9 2019     0     7200      0.180      2.405      1.233     0.479
       10 2019     0     7440      0.159      2.257      1.191     0.469
       11 2019     0     7200      0.260      2.144      1.163     0.434
       12 2019     0     7440      0.241      2.101      1.141     0.432
        1 2020     0     7440      0.231      2.174      1.138     0.426
        2 2020   333     6627      0.160      2.292      1.160     0.465
        3 2020     0     7440      0.075      2.273      1.117     0.452
        4 2020     0     7200      0.068      2.139      1.087     0.442
        5 2020     0     7440      0.191      2.178      1.097     0.429
