


      Monthly sea levels for NAURU
      ----------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        6 2019  3572     3628      0.555      2.503      1.422     0.489
        7 2019     0     7440      0.501      2.572      1.488     0.452
        8 2019     0     7440      0.412      2.782      1.495     0.495
        9 2019     0     7200      0.389      2.754      1.577     0.514
       10 2019     0     7440      0.412      2.705      1.514     0.504
       11 2019     0     7200      0.615      2.787      1.561     0.488
       12 2019     0     7440      0.675      2.804      1.574     0.464
        1 2020     0     7440      0.505      2.751      1.544     0.468
        2 2020     0     6960      0.441      2.834      1.550     0.489
        3 2020     0     7440      0.257      2.766      1.442     0.489
        4 2020     0     7200      0.344      2.660      1.427     0.494
        5 2020     0     7440      0.384      2.636      1.447     0.468
        6 2020     0     7200      0.544      2.534      1.461     0.449
        7 2020     0     7440      0.538      2.524      1.466     0.451
        8 2020     0     7440      0.483      2.629      1.472     0.464
        9 2020     0     7200      0.355      2.662      1.476     0.491
       10 2020  2482     4958      0.602      2.426      1.481     0.435
       11 2020     0     7200      0.450      2.754      1.486     0.478
       12 2020     0     7440      0.552      2.731      1.493     0.466
        1 2021     0     7440      0.501      2.675      1.447     0.469
        2 2021     0     6720      0.539      2.753      1.511     0.470
        3 2021     1     7439      0.445      2.715      1.539     0.506
        4 2021    47     7153      0.517      2.845      1.560     0.489
        5 2021     8     7432      0.517      2.723      1.533     0.456
        6 2021     0     7200      0.565      2.610      1.491     0.440
        7 2021     0     7440      0.568      2.565      1.480     0.427
        8 2021     3     7437      0.569      2.557      1.490     0.444
        9 2021     0     7200      0.482      2.588      1.482     0.478
       10 2021     0     7440      0.430      2.695      1.485     0.483
       11 2021     0     7200      0.452      2.778      1.483     0.478
       12 2021     4     7436      0.470      2.758      1.563     0.459
        1 2022     0     7440      0.538      2.840      1.556     0.476
        2 2022     0     6720      0.460      2.804      1.501     0.478
        3 2022     2     7438      0.447      2.727      1.511     0.511
        4 2022     0     7200      0.598      2.703      1.541     0.485
        5 2022     0     7440      0.528      2.617      1.492     0.448
        6 2022     0     7200      0.533      2.588      1.491     0.425
        7 2022     0     7440      0.521      2.656      1.494     0.434
        8 2022    11     7429      0.427      2.668      1.504     0.473
        9 2022     0     7200      0.421      2.638      1.506     0.488
       10 2022    18     7422      0.532      2.646      1.530     0.478
       11 2022    58     7142      0.555      2.686      1.533     0.460
       12 2022     1     7439      0.512      2.715      1.533     0.444
        1 2023  1198     6242      0.479      2.801      1.557     0.480
        2 2023     3     6717      0.397      2.813      1.540     0.484
      Totals  177338  2423062

      Mean sea level =  1.435  (Average monthly means = 1.436)

      Maximum recorded level of  3.069 metres at 0442 hours 14/12/2001
      Minimum recorded level of -0.081 metres at 1154 hours 27/02/1998
      Standard deviation of the observations =  0.4820 metres 
      Skewness                               =  0.0934
