


      Monthly sea levels for COOK ISLANDS
      -----------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        2 2010     0     6720      0.245      1.169      0.642     0.212
        3 2010     0     7440      0.154      1.112      0.577     0.222
        4 2010     0     7200      0.158      1.059      0.619     0.211
        5 2010     0     7440      0.000      0.931      0.465     0.208
        6 2010  6848      352      0.208      0.854      0.505     0.207
        7 2010  7440        0
        8 2010  7440        0
        9 2010  6439      761      0.242      0.936      0.595     0.207
       10 2010     0     7440      0.121      1.054      0.562     0.214
       11 2010     0     7200      0.131      1.017      0.593     0.212
       12 2010     0     7440      0.206      1.027      0.638     0.212
        1 2011     0     7440      0.243      1.177      0.643     0.210
        2 2011     0     6720      0.157      1.093      0.613     0.210
        3 2011     0     7440      0.169      1.126      0.640     0.203
        4 2011     0     7200      0.224      1.163      0.672     0.203
        5 2011     0     7440      0.201      1.059      0.626     0.202
        6 2011     0     7200      0.180      1.008      0.604     0.202
        7 2011     0     7440      0.239      1.098      0.688     0.205
        8 2011     0     7440      0.239      1.225      0.715     0.208
        9 2011     0     7200      0.198      1.134      0.658     0.209
       10 2011     0     7440      0.204      1.187      0.658     0.212
       11 2011     0     7200      0.264      1.139      0.732     0.201
       12 2011     0     7440      0.263      1.169      0.681     0.205
        1 2012     0     7440      0.331      1.121      0.708     0.205
        2 2012     0     6960      0.314      1.162      0.718     0.208
        3 2012     0     7440      0.207      1.152      0.662     0.211
        4 2012     0     7200      0.154      1.136      0.635     0.213
        5 2012     0     7440      0.212      1.150      0.712     0.210
        6 2012     0     7200      0.187      1.087      0.646     0.214
        7 2012     0     7440      0.198      1.040      0.619     0.210
        8 2012  7189      251      0.274      0.953      0.617     0.210
        9 2012  7200        0
       10 2012  4562     2878      0.252      1.105      0.660     0.207
       11 2012     0     7200      0.200      1.108      0.668     0.208
       12 2012     0     7440      0.262      1.236      0.700     0.218
        1 2013     0     7440      0.098      0.994      0.540     0.210
        2 2013     0     6720      0.137      0.978      0.576     0.210
        3 2013     0     7440      0.209      1.102      0.620     0.215
        4 2013     0     7200      0.137      1.045      0.609     0.214
        5 2013     0     7440      0.150      1.031      0.561     0.212
        6 2013     0     7200      0.161      1.049      0.603     0.209
        7 2013     0     7440      0.127      0.999      0.564     0.210
        8 2013     0     7440      0.135      1.018      0.582     0.212
        9 2013     0     7200      0.195      1.084      0.633     0.211
       10 2013     0     7440      0.225      1.107      0.640     0.215
       11 2013     0     7200      0.192      1.091      0.590     0.213
       12 2013     0     7440      0.072      0.976      0.549     0.211
        1 2014     0     7440      0.168      1.126      0.654     0.224
        2 2014     0     6720      0.199      1.144      0.646     0.222
        3 2014     0     7440      0.167      1.126      0.643     0.225
        4 2014     0     7200      0.194      1.058      0.604     0.211
        5 2014     0     7440      0.157      0.969      0.565     0.204
        6 2014     0     7200      0.167      1.008      0.584     0.202
        7 2014     0     7440      0.251      1.145      0.653     0.210
        8 2014     0     7440      0.138      1.093      0.596     0.212
        9 2014     0     7200      0.138      1.071      0.606     0.214
       10 2014     0     7440      0.180      1.110      0.641     0.214
       11 2014     0     7200      0.132      1.040      0.565     0.215
       12 2014     0     7440      0.240      1.101      0.647     0.214
        1 2015     0     7440      0.137      1.069      0.582     0.216
        2 2015     0     6720      0.189      1.153      0.612     0.220
        3 2015     0     7440      0.226      1.214      0.694     0.209
        4 2015     0     7200      0.240      1.138      0.665     0.203
        5 2015     0     7440      0.176      1.119      0.626     0.203
        6 2015     0     7200      0.211      1.033      0.616     0.203
        7 2015     0     7440      0.096      0.950      0.501     0.208
        8 2015     0     7440      0.088      1.030      0.577     0.219
        9 2015     0     7200      0.066      1.046      0.561     0.221
       10 2015     0     7440      0.093      1.125      0.617     0.227
       11 2015     0     7200      0.149      1.029      0.564     0.212
       12 2015     0     7440      0.166      1.073      0.588     0.218
        1 2016     0     7440      0.242      1.163      0.670     0.210
        2 2016     0     6960      0.240      1.141      0.690     0.216
        3 2016     0     7440      0.224      1.224      0.687     0.224
        4 2016     0     7200      0.011      1.016      0.548     0.215
        5 2016     0     7440      0.141      1.092      0.614     0.213
        6 2016     0     7200      0.063      1.015      0.540     0.213
        7 2016     0     7440      0.189      1.020      0.610     0.214
        8 2016     0     7440      0.277      1.179      0.684     0.211
        9 2016     0     7200      0.143      1.126      0.624     0.215
       10 2016     0     7440      0.208      1.187      0.693     0.213
       11 2016     0     7200      0.061      1.072      0.578     0.211
       12 2016     0     7440      0.208      1.148      0.677     0.220
        1 2017     0     7440      0.269      1.141      0.694     0.214
        2 2017     0     6720      0.269      1.087      0.673     0.215
        3 2017     0     7440      0.115      1.090      0.593     0.216
        4 2017     0     7200      0.160      1.200      0.663     0.225
        5 2017     0     7440      0.073      1.090      0.623     0.216
        6 2017     0     7200      0.127      1.096      0.595     0.215
        7 2017     0     7440      0.272      1.121      0.654     0.213
        8 2017     0     7440      0.276      1.122      0.683     0.213
        9 2017     0     7200      0.232      1.100      0.631     0.217
       10 2017     0     7440      0.086      0.994      0.567     0.208
       11 2017     0     7200      0.074      1.039      0.591     0.210
       12 2017     0     7440      0.195      1.165      0.660     0.214
        1 2018     0     7440      0.174      1.112      0.612     0.211
        2 2018     0     6720      0.210      1.113      0.628     0.215
        3 2018     0     7440      0.207      1.049      0.624     0.208
        4 2018     0     7200      0.110      0.976      0.565     0.200
        5 2018     0     7440      0.081      0.976      0.547     0.199
        6 2018     0     7200      0.226      1.133      0.626     0.200
        7 2018     0     7440      0.092      1.024      0.559     0.207
